IncidentDate,City,State,Shape,Duration,Summary,PostedDate
7/6/2016 23:00,Tulsa,OK,Light,3 hours,I was sitting out @ about 11:00 pm. I noticed a bright-what looked to be a star-in the distance. ((NUFORC Note: Star? PD)),7/15/2016
7/6/2016 23:00,Marathon,FL,Rectangle,2 seconds,"5 transparent rectangular shapes, in formation, at night, over ocean, the lit up shapes moved fast, vertically, then light went out.",9/9/2016
7/6/2016 22:38,Jasper,MO,Flash,Seconds,Witnessed 3 to 4 rapidly blinking objects very high in the sky that at first looked like fireflies. Each one darted across the sky at,7/8/2016
7/6/2016 21:30,Palermo,ME,Unknown,1 minute,"Four bright white lights in a diamond pattern with a flashing white light in the middle, no sound.",7/8/2016
7/6/2016 10:15,Littleton,CO,Egg,6 minutes,Object going slow then fast. Random directions then proceeded north. Circular egg shape.,7/8/2016
7/6/2016 9:00,Redlands,CA,Light,5 seconds,Green light craft or object disappears in the sky,7/15/2016
7/6/2016 3:00,Grande Prairie (Cutbank Bridge Campground)(Canada),AB,Light,20 minutes,Glowing orb lights coming out of what looked like northern lights.,7/15/2016
7/6/2016 0:45,Venice,FL,Changing,~1 minute,"From the horizon then a 90 degree turn directly towards us, turning into a fast light under water. Surfaced like a lightning bug.",7/8/2016
7/5/2016 22:30,Chesterton,IN,Light,12 minutes,Indiana Dunes State Park sighting. ((anonymous report)),8/2/2016
7/5/2016 22:00,Parker City,IN,Light,5 minutes,Unexplained light to the north that didn't appear to be an aircraft that moved west and then north at a decent rate of speed.,7/8/2016
7/5/2016 21:46,Portsmouth,RI,Diamond,continuous,"At least 4 kite-shaped bright, stationary objects over Portsmouth, RI.",7/8/2016
7/5/2016 19:40,Oklahoma City,OK,Light,30 seconds,Light stationary in sky. Became bright then faded. Approximately 20 seconds later vanished completely.,7/8/2016
7/5/2016 13:26,Midwest City,OK,Sphere,50 seconds,"White spherical shaped sighted in the sky over I-240W & near S. Douglas Blvd. in Midwest City, OK. ((anonymous report))",7/8/2016
7/5/2016 0:29,Denton,TX,Light,15 minutes,Very fasy orange orb zipping around the sky around a lightning storm.,7/8/2016
7/4/2016 23:45,Hometown,IL,Light,5 minutes,"Lighted objects floated over Oak Lawn and Hometown, July 4th, 2016.",7/8/2016
7/4/2016 23:30,Longmont,CO,Fireball,1 minute,I saw a large orange object slowly moving over my apartment building.,7/8/2016
7/4/2016 23:30,Vancouver,WA,Light,1 minute,We saw unquestionably at least 8 plus ufo's flying in patterns coming and going!!,7/8/2016
7/4/2016 23:15,Salem,VA,Sphere,1 hour,Green sphere obsereved in southwest virginia,7/15/2016
7/4/2016 23:00,Post Falls,ID,Sphere,5 minutes,"Three orb shaped objects fly pattern across sky, start packed together and gradually separate equally.",7/8/2016
7/4/2016 23:00,Middleton,ID,Disk,5 seconds,Saw a small blue disk zoom above our head emitting a glowing hazy light and an airplane with green lights soon followed the blue saucer,7/8/2016
7/4/2016 23:00,Vancouver & Portland,OR,Sphere,30 seconds,Red lights seen twice on same night.,7/8/2016
7/4/2016 23:00,Holland,MI,Circle,5 minutes,It was a light blue light that came from behind us. As we were watching the fireworks around 11 p.m. the light crossed over heading awa,7/8/2016
7/4/2016 22:45,Yachats,OR,Circle,2 minutes,Bright purple craft hovered above eastward mountains,7/8/2016
7/4/2016 22:40,Everett,WA,Sphere,7 minutes,2 triangle sphere shaped bright orange objects flying under 500ft across Sivler Lake Wa,7/8/2016
7/4/2016 22:30,Fountain,CO,Oval,8-10 minutes,"4 of us saw these. I have them on cell phone video posted on my FB page, I'd be happy to share.",7/8/2016
7/4/2016 22:25,Detour Village,MI,Unknown,4-5 minutes,"3 lights (green, red, clear) noticed setting still in the sky for about 1 min.. Moved to the L quickly, stopped. ((anonymous report))",7/8/2016
7/4/2016 22:20,Rochester Hills,MI,Disk,10,"Flying object saucer shape with red and green lights seen in Rochester Hills, MI",7/8/2016
7/4/2016 22:20,Bellevue,WA,Unknown,15 minutes,Three objects observed during Bellevue 4th of July fireworks display 2016.,7/8/2016
7/4/2016 22:19,Fort Wayne,IN,Cigar,>1 hour (for all 5),Cigar-shaped objects with the orange flame in the front flying in a grid pattern.,7/8/2016
7/4/2016 22:19,Fort Wayne,IN,Cigar,60 seconds,Masala craft coming towards us in the sky just over the Treetops. It looked like a fireball but it did not move in a straight line. It,7/8/2016
7/4/2016 22:00,Poinciana,FL,Light,2 minutes,"As I was watching tv, I could see the neighbors fireworks going off. As a green bloom of sparks were falling from the sky I noticed a r",7/8/2016
7/4/2016 22:00,Buckley,WA,Circle,2 hours,"Red orbs over Buckley, WA.",7/8/2016
7/4/2016 22:00,Broomfield,CO,Light,10 minutes,Odd.,7/8/2016
7/4/2016 22:00,Roswell,GA,Formation,5 minutes,"Breaking crowd from fireworks, looked in the sky to the left and notice a formation of orange circles, very distinct formation, stayed",7/8/2016
7/4/2016 22:00,Vancouver,WA,Light,20 minutes,Red/Green light hovering over fireworks display.,7/8/2016
7/4/2016 22:00,Pueblo,CO,Cylinder,15 minutes,Two red ligths in vertical position with a green light protruding to the left. Very irregular motion. Fast unusual movements.,7/8/2016
7/4/2016 22:00,Oswego,IL,Circle,90 seconds,Orange fiery spree threw the night sky! ((anonymous report)),7/8/2016
7/4/2016 21:45,Westbrook,ME,Sphere,2 minutes,"Blueish white sphere, no sounds even when directly overhead, brightened, dimmed, then disappeared.",7/8/2016
7/4/2016 21:45,North Canton,OH,Light,20 minutes,While watching fireworks at Dogwood Park on July 4th I saw a single white light orb floating to the right of the display. It hovered st,7/8/2016
7/4/2016 21:45,Jacobus,PA,Disk,10 minutes,"Green then Red light hanging out over Jacobus, PA, fireworks.",7/8/2016
7/4/2016 21:45,Windsor,CO,Cone,,4 crafts appear with green spinning bottom and purple tops with red lights. Slowly appeared in sky moved to left then slowly glide stra,7/8/2016
7/4/2016 21:37,Joliet,IL,Cigar,~10 minutes,cigar shape light glowing blue with white lights on right side and left side white with lights,7/8/2016
7/4/2016 21:30,Indianapolis,IN,Sphere,~30 minutes,Saw small glowing red spheres on the 4th of July in Indianapolis. (Definitley not lanterns or flares.),7/15/2016
7/4/2016 21:30,Parker,CO,Circle,3-4 minutes,"2 Orange globes, smooth steady speed. 2nd group of 5 objects,sighting more changes in formation. But seemed to hover at times",7/8/2016
7/4/2016 21:30,Spring Hill,FL,Circle,1 minute,Round lighted object with orange flames in middle. No sound.Traveling from west to east in a straight line. Saw it for about 1 minute t,7/8/2016
7/4/2016 21:30,Frankfort,KY,Light,30 minutes,"Three orange lights flying from west to east over Frankfort, Kentucky on Forth of July, 2016",7/8/2016
7/4/2016 21:30,Janesville,WI,Sphere,90 minutes,Ufo seen by 5 witnesses,7/8/2016
7/4/2016 21:30,South Elgin,IL,Sphere,15 minutes,My family witnessed about 20 or more orange lights in the sky.... not too high up. They looked like they were hovering bot not moving,7/8/2016
7/4/2016 21:30,Lake Charles,LA,Sphere,1 minute,orange-red dim orb that flies fast.,7/8/2016
7/4/2016 21:20,Lena,MS,Cylinder,30 seconds,We were watching the Lena fireworks from a nearby field from a parked truck.... we saw a small red glowing cylinder moving fairly quick,7/8/2016
7/4/2016 21:20,Sebring,FL,Circle,Still there,((HOAX??)) Never saw anything like it.,7/8/2016
7/4/2016 21:15,State College,PA,Unknown,10 minutes,"During 4th of July Fireworks, a light approached the fireworks from the west. It was raining lightly at the time and the clouds were l",7/8/2016
7/4/2016 21:15,Spring Hill,FL,Circle,1 minute,Round lighted object with orange flames in middle. No sound.Traveling from west to east in a straight line. Saw it for about 1 minute t,7/8/2016
7/4/2016 21:15,Spring Hill,FL,Circle,1 minute,Round object orange and red in color with flame in middle traveling from West to east...saw for about 1 min then disappeared,7/8/2016
7/4/2016 21:15,Santa Barbara,CA,Light,10 minutes,Mysterious green light seen during fireworks celebration.,7/8/2016
7/4/2016 21:12,Hawthorne,CA,Rectangle,30 seconds,A strange formation of lights flew low over an LA suburb.,7/8/2016
7/4/2016 21:12,Colorado Springs,CO,Unknown,1 hour,Green flashes seen above Colorado Springs.,7/8/2016
7/4/2016 21:00,Elk Grove,CA,Circle,1 minute,2 high altitude objects perform amazing maneuvers.,7/8/2016
7/4/2016 21:00,Brookfield,WI,Circle,30,The object seeing before by me (last 4th of July - 2015) a round bright green light that goes up in the air probably 100 floors height.,7/8/2016
7/4/2016 21:00,anywhere,WA,Formation,5 minutes,"Fireball, red blazing orbs in formation flickering and moving in all different ways",7/22/2016
7/4/2016 21:00,Warren,OH,Triangle,3 minutes,"((NUFORC Note: Witness, who elects to remain totally anonymous, provides no information. PD))",7/8/2016
7/4/2016 21:00,El Mirage,AZ,Circle,1 minutes,"Round orb purple haze around it with red in the middle , moved vary quickly down and to the left and hovered there ,seen it for maybe 1",7/8/2016
7/4/2016 21:00,Davenport,FL,Circle,30 minutes,Pale dim white and blue lights.,7/8/2016
7/4/2016 21:00,St. James,NY,Light,5 minutes,2 dark red round objects seen by 2 persons.,7/8/2016
7/4/2016 21:00,Summersville,WV,Unknown,30 seconds,Reddish-orange object floating above 4th of July crowd.,7/8/2016
7/4/2016 20:45,Dothan,AL,Circle,5,Orange round object.,7/8/2016
7/4/2016 20:30,Viera,FL,Sphere,3 minutes,"Small red sphere breifly observed changing size, color, and intensity before disappearing",7/8/2016
7/4/2016 20:30,Viera,FL,Sphere,3 minutes,"Red sphere seen changing color, intensity and size",7/8/2016
7/4/2016 20:00,Channel Islands Point Magu,CA,Circle,10 minutes,Was above the Military Base Point Magu Watching the forth of July fireworks,7/8/2016
7/4/2016 20:00,Fort Collins,CO,Light,30 minutes,Green light in sky with strange flight patterns.,7/8/2016
7/4/2016 20:00,Salem,NH,Light,15 minutes,"Saw a red/orange ball of light slowly pass overhead. I know it had nothing to do with fireworks. I did not see any solid shape, just an",7/8/2016
7/4/2016 20:00,Zephyrhills,FL,Fireball,5 minutes,"Stepped outside to witness fireworks, I noticed a orange ball off fire enetering from the north and heading south for 2 minutes.",7/8/2016
7/4/2016 20:00,Fort Collins,CO,Circle,15 minutes,Orange color. Went straight up and stopped.i got ten seconds video on my phone then went to the telescope to look at it. Daughter in,7/8/2016
7/4/2016 20:00,San Gabriel,CA,Changing,5 minutes,"Hovering 2 red lights, one green on the rear completely still, then rapid ascent.",7/8/2016
7/4/2016 20:00,Tyngsboro,MA,Disk,5 minutes,There were small flying objects going toward and away from a large saucer shaped ufo. ((anonymous report)),7/8/2016
7/4/2016 19:00,El Paso,TX,Light,5 minutes,Fast moving star like vessel. ((anonymous report)),7/8/2016
7/4/2016 15:00,Orlando,FL,Cylinder,5 seconds,"While relaxing in the pool w/family I was watching the con trail of an aircraft traveling North, at that time an object appeared seemin",7/8/2016
7/4/2016 14:30,East Grand Forks,MN,Fireball,Seconds,"2 fire balls in Jaws as rescently reported to Peter. After the right to left after the commercial it shows the boat at a distance, fro",7/8/2016
7/4/2016 12:00,Putnam,CT,Sphere,2 minutes,Outside of my house looking up at a clear day no clouds. We saw a 3 spheres rotating together in one shaped object circle.,7/8/2016
7/4/2016 10:00,Cynthiana,KY,Diamond,Ufo there was 3 of them,((NUFORC Note: No information provided by witness. PD)),7/8/2016
7/4/2016 3:30,Nanaimo (Canada),BC,,2 minutes,"I went outside for a smoke, looked up to admire stars...and I saw a star darting in and out.....drifting too fast.",7/8/2016
7/4/2016 3:00,Sarcoxie,MO,Unknown,2 hours,Bright light beams scan interior of house for two hours on July 4,7/15/2016
7/4/2016 1:00,Sterling,MI,Light,~2 minutes,Were watching what we thought was a satellite when its intensity brightened. ((NUFORC Note: Possible Iridium satellite? PD)),7/15/2016
7/4/2016 0:04,Syracuse,NY,Disk,5 minutes,Two stationery orange disk shaped flying objects moving around each other before they disappeared.,7/8/2016
7/4/2016,Union,MO,Circle,still photo,This photo was taken by a black and white game camera. There were over 20 pictures on the disk. It has a timer that takes pictures ever,7/15/2016
7/3/2016 23:21,Fitchburg,WI,Oval,40 seconds,Orange light observed in Fitchburg sky,7/8/2016
7/3/2016 23:20,Palm Harbor,FL,Circle,30 seconds,Sitting by my pool. Saw 2 orange round Fireballs in the sky moving around strangely. Grabbed my phone to go out of the screen in enclos,7/8/2016
7/3/2016 23:00,Bath,PA,Circle,30 minutes,I saw a green round light out by our pole building. I got my Fiance and we got on our golf cart and went around building it wasn't the,7/8/2016
7/3/2016 23:00,Stillwater,MN,Fireball,10 minutes,"A bright orange and red craft (fireball) moved in night sky, approx 10 minute duration. Until finally disappearing into night sky.",7/8/2016
7/3/2016 23:00,Buford,GA,Triangle,~3 minutes,3 big round lights in the shape of triangle over Lake Lanier. ((anonymous report)),7/8/2016
7/3/2016 23:00,Jacksonville,FL,Circle,20 seconds,A floating ball of light that zig-zag's at light speed leaving a light trail.,7/8/2016
7/3/2016 23:00,Parker,CO,Fireball,10-15 minutes,One golden orb moving aprx speed of a plane but a non blinking golden glow. Followed by 3 orbs same size in a triangular formation. Ano,7/8/2016
7/3/2016 23:00,Newark,NJ,Fireball,5 minutes,Red floating orb for sure not craft or fireworks,7/8/2016
7/3/2016 22:45,Cleveland,OH,Light,1 minute,"A bright red light appeared very quickly, stopped abruptly and then sped away upward into the sky.",7/8/2016
7/3/2016 22:35,Weston,FL,Fireball,15 seconds,"We saw two bright fireballs in the sky, which later disappeared very quickly. ((anonymous report))",7/15/2016
7/3/2016 22:30,New York City (Bronx),NY,Light,3 minutes,We have never experienced something so strange. Just the way it moved has me scratching my head.,9/15/2016
7/3/2016 22:30,Castle Rock,CO,Sphere,3 minutes,3 red/amber orbs observed travelling seperatley about 1 minute apart with a Denver heading,7/15/2016
7/3/2016 22:30,Matteson,IL,Light,20 minutes,My friend and II saw altogether 9 glowing bright orange orbs in the sky.,7/8/2016
7/3/2016 22:30,Pequea,PA,Light,5 minutes,4 orange spheres over Pequea PA,7/8/2016
7/3/2016 22:20,Millville,NJ,Light,2 minutes,"The 4 objects came one at a time, they were red balls of light that moved behind trees, stopped, and disappeared, about a minute later,",7/8/2016
7/3/2016 22:15,Cranston,RI,Oval,15 minutes,"Four bright orange orbs drifted in the Eastern sky over Cranston,RI at 10:15 pm on July 3rd.",7/8/2016
7/3/2016 22:10,Michigan (Central Upper),MI,Triangle,1-2 minutes,Three yellow lights form a triangle in the U.P. night sky.,7/8/2016
7/3/2016 22:05,Baraboo,WI,Oval,5 minutes,"Baraboo, IW, 3 red / orange objects east of town",7/8/2016
7/3/2016 22:00,Wilmington,NC,Light,4 minutes,Aquamarine light in the sky.,7/15/2016
7/3/2016 22:00,Herkimer,NY,Formation,5 minutes,"UFO over Herkimer, NY.",7/8/2016
7/3/2016 21:54,Wakefield,MA,Circle,120 seconds,Orange lights meteor like object flies overhead,7/8/2016
7/3/2016 21:48,Millbury,MA,Circle,20 minutes,There should be many more witness's to this because it was at a fireworks show there where hundreds of folks with their eyes on the sky,7/8/2016
7/3/2016 21:45,Madison,WI,Circle,5 minutes,"Orange orb sighting at night that lasted about 5 minutes in Madison, Wisconsin.",7/8/2016
7/3/2016 21:42,Sandown,NH,,30 seconds,"Northbound on 121A, witnessed 2 orange lights pass from NW to SE. They remained a uniformed distance apart could not estemate speed, th",7/8/2016
